ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto
iDR3.SPLUS-s27s34.036827,53.54767379501431,-34.34850944500099,0.08793903,0.23469955,1.3066763,"[1.7738857,4.3339024,6.250344,8.31749]",7.453924,3,9.029505,18.323538,1.4256012,21.296864,0.6004456,21.560516,0.6861508,20.179615,0.34914738,22.672775,3.0371861,23.003136,4.030755,20.988758,0.3886623,99.0,20.941126,21.289913,0.45308486,21.813772,21.693335,20.820114,0.3250095,21.319572,0.60701835,99.0,20.858423,19.752016,0.26582956
iDR3.SPLUS-s27s34.036841,53.90008430896803,-34.36462832858522,0.028047102,0.2999462,1.4284617,"[1.5925754,3.3292465,6.929639,9.474397]",8.677296,9,6.619925,17.982626,1.7331716,22.251198,1.260234,25.485802,22.114902,99.0,20.651947,22.453842,2.1064112,21.22527,0.66874003,23.216295,2.5555573,99.0,20.941126,21.783497,0.6135766,21.676271,21.99554,21.535297,0.53922325,20.046022,0.15971747,20.300297,0.43866614,19.174433,0.13380787
iDR3.SPLUS-s27s34.036861,53.92085621619384,-34.340181573056924,0.462444,0.26690423,1.3640783,"[1.1809398,2.4828224,4.0702553,5.791884]",6.504121,4,6.587015,18.022142,1.2727419,22.143631,0.84745806,99.0,21.615349,22.226782,1.4747185,21.30941,0.55222774,99.0,21.161001,22.158182,0.7197589,23.548225,5.362854,21.2936,0.29129446,21.479519,21.25274,21.360817,0.34207067,21.267908,0.3643035,99.0,20.858423,20.343288,0.29058048
iDR3.SPLUS-s27s34.036863,54.401947302543384,-34.277445480652915,0.36490622,0.32315886,1.4774516,"[1.3377391,4.0446544,4.993572,5.7697196]",2.4789577,3,8.646222,17.798306,1.139061,99.0,21.470964,22.668892,1.4100215,23.324612,4.631831,21.965902,1.1354429,99.0,21.161001,22.65785,1.288228,22.336023,1.9887221,22.235037,0.7877146,22.215067,22.438757,20.991377,0.27803728,20.614767,0.2263605,21.75923,1.4093915,19.910448,0.22100845
iDR3.SPLUS-s27s34.036872,53.83867299676124,-34.36620349752136,0.34861472,0.022950172,1.0234892,"[0.8649424,2.2363055,3.0316782,3.0316782]",2.248641,1,8.51757,18.469257,0.5052797,22.336636,0.59053636,22.775967,0.79571784,21.963095,0.6811418,22.721146,1.1679159,99.0,21.161001,23.36413,1.2623312,22.30896,0.9952306,22.437649,0.48429,21.975904,22.333565,20.208244,0.07223857,22.163204,0.48189783,22.782196,1.852117,21.557846,0.51544577
iDR3.SPLUS-s27s34.036878,54.19600285748228,-34.32908975520075,0.365037,0.48681557,1.9486173,"[1.705186,3.7577841,5.8466697,6.8033595]",0.0,1,8.871804,18.253426,1.4193056,99.0,21.470964,26.595747,58.178978,21.456875,0.92813224,21.900835,1.1925248,23.005554,3.2210217,21.228157,0.38646978,20.79477,0.53885424,21.179245,0.33245358,21.667017,21.248592,21.577763,0.52895236,21.937202,0.8483685,19.77832,0.25476676,20.682503,0.50007516
iDR3.SPLUS-s27s34.036898,53.61634999050788,-34.365572587034386,0.050869573,0.24299496,1.3209952,"[1.1578553,2.2392552,4.838755,5.980754]",5.4074216,12,7.2614584,17.83347,1.374021,22.245792,1.1128125,24.252777,6.305248,22.664082,2.632646,99.0,20.80195,99.0,21.161001,22.822865,1.608794,22.323736,2.1097975,21.193579,0.3203692,21.939396,21.81957,22.014315,0.7509754,20.594545,0.23945624,20.193724,0.35972837,20.051443,0.270303
iDR3.SPLUS-s27s34.036909,53.81775572365161,-34.366428638438826,0.31403545,0.31969357,1.4699259,"[1.1412712,2.5180955,5.0756655,6.727503]",6.979762,4,7.951307,18.11481,1.416733,99.0,21.470964,21.200006,0.41732,99.0,20.651947,21.00414,0.53894114,99.0,21.161001,22.441996,1.2097493,22.670876,3.099408,22.33819,0.9861904,21.991705,21.653404,20.927382,0.2981913,20.715296,0.28460333,20.959534,0.7757968,20.520266,0.44399583
iDR3.SPLUS-s27s34.036935,54.80661659722133,-34.24327520340503,0.0018675269,0.18344802,1.2246618,"[0.76999164,1.3153315,1.6316284,1.9788332]",7.6019616,7,7.746803,18.017374,1.4073058,21.153156,0.45726836,23.796621,4.6449866,20.891045,0.5808871,21.088087,0.6162047,99.0,21.161001,99.0,21.81472,21.745249,1.4022859,22.218006,0.92991275,21.71799,21.685537,22.794231,1.7436191,21.81756,0.825653,99.0,20.858423,20.723408,0.560441
iDR3.SPLUS-s27s34.036952,54.58341527925764,-34.3680462307656,2.1109832E-4,0.085579276,1.0935885,"[1.774441,3.1685877,4.352532,5.974456]",7.2641554,35,6.766958,17.594782,2.3663068,20.396603,0.3646984,22.042856,1.4817073,20.524443,0.6612425,21.067593,0.9280725,20.813745,0.72005093,20.531677,0.3410089,22.31621,3.6533754,19.794064,0.15657353,20.153193,19.833572,19.546179,0.13783465,19.28229,0.12439611,19.583158,0.35639653,19.231941,0.2211463
iDR3.SPLUS-s27s34.036961,54.22364158108572,-34.368234804871186,0.12052209,0.3475554,1.5326972,"[1.1736641,2.4084895,4.1665277,6.0024743]",6.3826456,7,6.988351,17.914831,1.4020251,21.61623,0.58749586,99.0,21.615349,22.980383,3.3122041,99.0,20.80195,99.0,21.161001,23.279774,2.2301905,20.68909,0.4289922,21.06377,0.26313484,21.149082,21.39024,21.815243,0.5783518,20.930992,0.2951775,20.148592,0.31373388,19.917635,0.21726516
iDR3.SPLUS-s27s34.036992,53.93530044189376,-34.437322896786405,0.26928046,0.08594471,1.0940257,"[1.3564453,2.723633,4.672849,6.3814173]",6.1813903,5,7.5635657,18.116661,1.2455205,99.0,21.470964,22.355547,1.1753513,99.0,20.651947,21.432077,0.7746304,20.946045,0.48674506,22.044392,0.8158253,99.0,20.941126,21.257689,0.35645646,21.366457,21.320892,21.826159,0.662962,20.409372,0.20885423,20.829494,0.66858035,20.875418,0.59766656
iDR3.SPLUS-s27s34.037001,54.40833463955689,-34.32923887606241,0.36959141,0.13343453,1.153981,"[1.1417388,2.2543254,3.5060194,6.415854]",4.307522,8,7.0015655,17.722652,1.308865,21.17556,0.41843253,22.289711,1.0426437,22.658875,2.6298666,23.286089,3.9951897,99.0,21.161001,21.777098,0.60036814,99.0,20.941126,21.281115,0.34355706,21.255224,21.205309,20.5102,0.18753615,20.241037,0.16832225,20.299868,0.38619792,19.866907,0.22228655
iDR3.SPLUS-s27s34.037007,54.01780456394793,-34.46728510950281,0.008303222,0.36680686,1.579297,"[,2.2349327,4.8472276,7.6281185,15.708109]",12.4869995,14,6.674521,17.750256,2.6180182,99.0,21.470964,22.181696,1.5419143,20.527628,0.60788405,20.8631,0.7036672,25.179403,36.529465,21.458048,0.73039186,20.103102,0.43662006,20.581633,0.29431888,20.82423,20.495308,20.272324,0.24467224,19.46349,0.13439162,21.0958,1.3120563,18.873856,0.14589503
iDR3.SPLUS-s27s34.037008,53.592766727719535,-34.367130556061305,0.09344879,0.29859996,1.42572,"[1.177517,2.289818,4.2340684,5.164825]",6.595578,7,7.800987,17.966076,1.3192667,20.741608,0.2777877,22.457085,1.1997972,99.0,20.651947,99.0,20.80195,22.827642,2.6334963,21.27555,0.3887309,21.605158,1.0912652,21.572273,0.4517871,21.428024,21.454409,20.533478,0.19283731,20.388412,0.19834825,20.34583,0.4122424,23.800795,8.484646
iDR3.SPLUS-s27s34.037020,54.06826383259158,-34.36931352098879,0.019441085,0.07122213,1.0766836,"[1.3964459,2.7124767,3.89843,5.780688]",6.7807813,11,7.1925273,17.803953,1.653365,23.078934,3.2574465,21.923738,1.0080959,99.0,20.651947,25.096073,28.58996,21.64384,1.1688839,21.868769,0.8824054,21.3737,1.1616838,20.725607,0.27837253,21.020723,20.46708,20.566586,0.26566824,19.992388,0.18065526,20.21765,0.4836574,20.587397,0.5822878
iDR3.SPLUS-s27s34.037034,55.00419864176173,-34.325469269379646,0.3551273,0.070884705,1.0762928,"[1.826869,3.5506463,5.7869,9.309562]",4.05091,4,7.669748,17.89164,1.5515937,21.40649,0.6707314,21.087307,0.44971713,20.699347,0.5660065,21.056234,0.6877735,99.0,21.161001,21.418407,0.5759024,23.510818,8.196309,20.943022,0.33119065,21.515455,21.896448,21.774477,0.78454417,20.331968,0.2433132,23.576569,10.462644,20.046835,0.3483494
iDR3.SPLUS-s27s34.037042,53.691666819234925,-34.3683601111729,0.0019592436,0.4793315,1.9206078,"[,2.3469167,4.810106,7.2445045,10.954648]",11.855063,18,7.0260305,17.894863,3.3277762,20.76569,0.5526746,20.658829,0.44942036,19.945116,0.42001566,99.0,20.80195,23.117924,6.6596885,20.353077,0.32167912,19.696926,0.36548027,19.468924,0.12720759,20.24391,19.481022,20.257467,0.28929293,19.685778,0.20081899,19.283918,0.30147758,19.438164,0.29766536
iDR3.SPLUS-s27s34.037059,53.77737988934084,-34.36838479443149,0.36547536,0.5204478,2.0852787,"[1.003299,2.055677,3.6431153,4.822369]",4.08445,1,8.81175,18.311205,0.9969426,99.0,21.470964,23.788317,2.8647609,22.427414,1.4781951,21.901371,0.79537797,99.0,21.161001,99.0,21.81472,21.083673,0.4679345,21.7116,0.35787487,22.423107,22.84905,22.319359,0.689491,21.49788,0.3785009,99.0,20.858423,20.66955,0.32969114
iDR3.SPLUS-s27s34.037068,54.06852926183491,-34.353076011922816,0.5315599,0.25367635,1.3399012,"[0.94339734,1.8364778,3.231381,5.3349457]",3.0046258,9,6.864232,17.306614,1.6151541,21.449196,0.60025054,21.389282,0.51081276,22.428783,2.3776526,20.844336,0.47718227,21.365576,0.75206196,99.0,21.81472,20.734066,0.5359206,20.720839,0.22933316,20.89381,20.634716,20.966227,0.31699827,20.578917,0.25626317,20.731482,0.64184,19.84478,0.2435752
iDR3.SPLUS-s27s34.037089,54.38395179167306,-34.37022537356168,0.4701332,0.314236,1.4582276,"[1.1953161,2.2158177,3.4664357,6.2794147]",6.233046,2,7.2857857,18.335096,1.2617376,99.0,21.470964,22.821226,1.5179399,99.0,20.651947,99.0,20.80195,22.509443,1.6996541,21.982708,0.643081,99.0,20.941126,21.845938,0.5133529,21.869244,21.81016,22.71923,1.2637925,20.978144,0.29310086,20.407078,0.37804595,21.293427,0.7306886
iDR3.SPLUS-s27s34.037113,54.35731413818623,-34.37061552286354,0.3676146,0.58347285,2.4008036,"[1.3145409,2.5730138,3.2811284,3.9691343]",0.0,1,8.327295,18.47047,1.9484257,21.525864,0.710187,22.434343,1.4654711,23.16126,5.1435614,99.0,20.80195,20.511621,0.37577802,21.731125,0.7032328,20.05736,0.314448,21.205183,0.39262608,21.327072,20.988903,21.156271,0.4144032,20.850443,0.3588621,20.309467,0.47580355,22.102276,2.1217985
iDR3.SPLUS-s27s34.037119,54.00053984664464,-34.4723277700947,0.082617246,0.27010596,1.3700619,"[1.2031765,2.2460313,4.183959,5.75628]",5.159951,3,6.759685,18.339388,1.0153723,23.63868,2.7886388,99.0,21.615349,21.836655,0.86184597,99.0,20.80195,21.470436,0.515256,21.740273,0.40248212,21.585503,0.7243611,21.82808,0.39321306,21.781927,21.849388,21.635117,0.363989,22.017807,0.59545916,21.726194,0.9930224,20.35225,0.2411317
iDR3.SPLUS-s27s34.037123,53.44917151513495,-34.36181000902218,0.48159814,0.47180784,1.8932502,"[1.6952327,3.034849,4.956543,6.2393746]",0.0,1,7.4786277,18.411963,1.4896264,22.012863,0.81858903,99.0,21.615349,21.974255,1.2739081,22.118082,1.3200288,21.187767,0.55217844,22.226908,0.87660474,21.669622,1.0901959,21.393492,0.35993075,21.699549,21.723484,21.823307,0.58933556,21.905447,0.7469725,21.563042,1.1752096,22.002777,1.5099674
iDR3.SPLUS-s27s34.037138,54.52798947819423,-34.370168597564515,0.42042723,0.49112844,1.9651324,"[1.1879461,2.3209805,4.5237036,7.292389]",6.3576565,3,6.8202605,18.158543,1.4936284,99.0,21.470964,23.910448,3.9198053,22.713226,2.3472042,99.0,20.80195,23.548893,4.2022147,24.14531,4.470689,99.0,20.941126,21.134462,0.25459757,21.550692,21.250454,23.118052,1.734736,21.324818,0.38385,20.461813,0.37852845,21.509142,0.84820014
iDR3.SPLUS-s27s34.037141,53.380203866090206,-34.35805233254494,0.020038826,0.4710204,1.8904321,"[1.9921424,3.8769636,5.571879,6.6724668]",10.327526,3,8.84993,17.953485,2.3707144,21.045258,0.61778456,99.0,21.615349,20.274933,0.4915306,99.0,20.80195,22.463583,3.3642426,21.206842,0.65056795,99.0,20.941126,20.334743,0.25756535,21.721294,20.5802,20.22094,0.25615284,20.72627,0.47544587,20.74889,1.0429165,21.744598,2.2365687
iDR3.SPLUS-s27s34.037157,54.85807987148635,-34.369369483051955,0.013809828,0.30903757,1.4472567,"[1.2005014,2.1623867,3.37443,4.936274]",5.718687,9,6.8903913,17.930624,1.5170816,99.0,21.470964,25.668621,23.153921,23.826258,7.645939,99.0,20.80195,21.084162,0.5213301,23.908789,4.2782784,21.726145,1.1924088,21.0624,0.28034765,21.359783,21.075975,20.529783,0.19033207,20.327515,0.18271172,20.102402,0.32298812,20.63455,0.4507387
iDR3.SPLUS-s27s34.037169,54.55315318653875,-34.36876669245903,0.38332632,0.39347827,1.6487455,"[,2.4344923,6.2455654,9.502344,11.901427]",9.598091,3,9.057446,18.086788,2.05837,20.18452,0.28578892,21.244947,0.6779595,20.47912,0.60389924,99.0,20.80195,99.0,21.161001,21.18221,0.5867167,99.0,20.941126,20.46487,0.27470046,21.648035,21.010685,20.409674,0.28827518,20.278896,0.2936465,19.63704,0.35456467,19.700964,0.3221887
iDR3.SPLUS-s27s34.037184,53.37799865624741,-34.4701060116813,0.15222812,0.4812494,1.9277086,"[1.3756313,2.3908188,2.948149,5.356722]",6.6379604,4,8.876235,18.118359,1.5437846,21.910427,0.8865955,99.0,21.615349,21.981178,1.5245397,21.543163,0.95560616,99.0,21.161001,21.801992,0.7281414,21.180037,0.8533483,21.924994,0.7192629,21.878122,21.758875,99.0,21.907152,21.556503,0.65958494,19.773552,0.27590588,20.733486,0.5704962
iDR3.SPLUS-s27s34.037195,54.24581792091402,-34.371126977915125,0.46130046,0.49070472,1.9634975,"[1.0884577,2.93222,3.8862169,4.9349823]",3.663206,2,9.069742,18.374577,0.94933623,99.0,21.470964,24.57461,6.18371,22.317587,1.4003241,22.271164,1.138149,23.943747,5.172567,22.421778,0.7843552,20.776512,0.3611006,21.390821,0.27582023,21.201942,21.14878,21.008518,0.21508238,21.540386,0.39982283,21.96872,1.291072,21.574295,0.7699944
iDR3.SPLUS-s27s34.037214,53.79438511450206,-34.31954106567457,0.35229486,0.6446821,2.8143811,"[1.4819616,2.5462918,3.776334,6.3438134]",6.6993246,2,7.569866,18.17141,1.8823903,23.191772,2.6227512,99.0,21.615349,21.541296,0.9286151,26.191277,58.2369,99.0,21.161001,22.551584,1.229423,22.776562,3.1384068,21.648018,0.4773407,21.593712,21.308062,22.659977,1.335049,20.942574,0.32196763,20.713154,0.5667011,21.170395,0.7392568
iDR3.SPLUS-s27s34.037216,54.194563310156944,-34.340042294899,0.3483519,0.25192064,1.3367566,"[1.2365884,2.2319338,4.8894577,6.0743456]",0.0,0,8.093967,18.498539,1.012391,21.61433,0.5299418,25.203838,12.847981,21.021534,0.49894917,21.927729,0.9748896,99.0,21.161001,22.29778,0.8218377,99.0,20.941126,21.488638,0.35198054,21.487263,21.266548,21.342667,0.3400655,21.479855,0.44385013,21.181395,0.7350567,21.195694,0.6381707
iDR3.SPLUS-s27s34.037222,54.922823386760584,-34.24289983022718,0.050889924,0.19836855,1.2474561,"[1.5975034,3.166621,3.9874985,5.184232]",11.332971,7,6.743149,18.006468,2.1124542,21.262688,0.65014285,20.595715,0.31735134,20.154795,0.38050795,21.3732,1.0328733,99.0,21.161001,21.054335,0.4632054,20.4401,0.5468403,20.568005,0.2635995,21.284912,20.6813,20.391916,0.24765302,20.609896,0.35197482,19.770628,0.35208255,20.221321,0.45646778
iDR3.SPLUS-s27s34.037224,54.60903853191571,-34.338662370842705,0.35973832,0.74403095,3.9067218,"[,3.1383612,7.423331,10.14664,12.218752]",10.334806,2,7.7398744,18.182226,3.4104333,21.323776,0.74585325,28.013933,315.38443,99.0,20.651947,99.0,20.80195,21.78987,1.5455799,22.449242,1.7415265,20.830256,0.81540245,20.519096,0.26627243,21.95922,21.05156,20.872784,0.40664235,19.797413,0.1749994,19.51827,0.2944264,19.599821,0.27181077
iDR3.SPLUS-s27s34.037238,53.57721407609953,-34.37017388813505,0.12665293,0.43252242,1.7621841,"[0.94531685,1.6042737,2.1795907,2.7522717]",5.61356,3,7.5055227,18.321465,1.2509997,22.422218,1.0653516,27.35307,89.060104,21.987913,1.1536707,21.914719,0.9570826,22.523464,1.636788,26.119888,27.516642,21.866766,1.1403207,21.367468,0.30797768,21.575521,21.348614,21.328234,0.32811233,22.112734,0.79303813,21.462969,0.9448176,22.275393,1.7099233
iDR3.SPLUS-s27s34.037239,53.43442521830831,-34.465503892009885,0.36499673,0.16302854,1.1947838,"[1.0818914,2.09722,3.1111145,4.2961035]",0.0,1,8.48875,18.246319,0.9681029,23.008808,1.9098573,21.357094,0.3787315,99.0,20.651947,23.118135,3.0859287,99.0,21.161001,26.474218,40.800114,99.0,20.941126,21.710945,0.44957697,21.432007,21.501644,22.151596,0.7436088,21.219807,0.37054774,21.028435,0.6709583,20.776459,0.4560606
iDR3.SPLUS-s27s34.037249,53.678912006627904,-34.32330438484036,0.3570942,0.5015276,2.006129,"[1.3061137,2.3412135,3.0392408,6.833899]",0.0,0,7.5718365,18.126837,1.1604477,99.0,21.470964,99.0,21.615349,21.720888,0.800342,99.0,20.80195,21.211647,0.4335678,24.248945,4.2973332,23.68847,5.3253126,22.175161,0.566568,22.548584,22.733274,21.390184,0.30500925,21.411375,0.36461252,20.740639,0.42683294,21.0516,0.48604447
iDR3.SPLUS-s27s34.037252,54.321989060035754,-34.37235132699088,0.08128026,0.2735678,1.376591,"[1.3663888,2.609195,4.4010973,7.807515]",5.055582,9,6.8452964,17.878466,1.4986118,99.0,21.470964,99.0,21.615349,22.462822,2.283727,99.0,20.80195,23.27081,3.9850664,21.64869,0.55110526,99.0,20.941126,21.222841,0.33713585,21.14289,21.204945,20.685337,0.2276683,20.21856,0.17000723,20.172567,0.3546484,20.147919,0.29686454
iDR3.SPLUS-s27s34.037294,54.58274978733007,-34.370968418348255,0.6387027,0.13429582,1.155129,"[0.9707837,1.8042945,2.4807723,3.650101]",3.1077898,10,6.8367963,17.39959,1.4000782,21.49958,0.5863857,21.271849,0.42858887,99.0,20.651947,99.0,20.80195,21.338846,0.6821853,22.07272,0.8198683,99.0,20.941126,21.509583,0.44141153,21.253994,21.273989,20.888863,0.27596548,20.414028,0.20537864,19.952156,0.29231697,19.996733,0.2606469
iDR3.SPLUS-s27s34.037304,53.54330553915845,-34.37092182648315,0.045797717,0.44729906,1.8092968,"[1.2771977,2.4136667,3.5717459,4.5018196]",5.6490283,4,8.355422,18.183388,1.8994644,23.323997,4.0428386,20.686327,0.3222753,21.14496,0.8786533,22.340607,2.335753,21.89444,1.5180675,21.517141,0.6590208,21.136814,0.96419203,21.23872,0.45172226,21.47513,21.011496,21.232603,0.49581712,21.04849,0.49329987,21.938578,2.4229827,20.172115,0.40896323
iDR3.SPLUS-s27s34.037315,54.389956658635136,-34.467472654798875,0.250147,0.12861538,1.1475989,"[1.1634146,2.470489,4.276782,6.5181217]",5.5270476,6,7.7309084,17.849743,1.2354529,21.64074,0.6804872,99.0,21.615349,99.0,20.651947,21.188932,0.611907,21.181053,0.5949078,21.101004,0.33850694,99.0,20.941126,21.0408,0.29025355,21.501055,21.07248,21.124805,0.34610695,20.96154,0.34037238,99.0,20.858423,20.497166,0.41468763
iDR3.SPLUS-s27s34.037332,54.07223286717071,-34.3685795586743,0.24300703,0.6522587,2.8757007,"[1.9299215,3.3742125,5.1304398,7.161041]",8.631906,6,8.157898,17.95206,2.695346,20.31797,0.29017502,21.423834,0.7176047,21.77477,1.780217,20.887104,0.67136276,21.208706,0.8828231,21.584696,0.7654837,20.714613,0.7140601,20.474573,0.24893083,21.439402,21.240005,20.615139,0.31262207,20.971237,0.49953923,19.97174,0.43455058,20.870808,0.85145026
iDR3.SPLUS-s27s34.037377,54.53837429401465,-34.27458066347299,0.4787231,0.09202546,1.1013525,"[1.3800981,3.1858122,4.937467,7.7310443]",8.697892,10,6.9574604,17.561085,1.5254334,22.853859,2.3048923,22.283333,1.2214564,99.0,20.651947,99.0,20.80195,99.0,21.161001,99.0,21.81472,23.308455,6.0102596,21.385122,0.4456949,21.443329,21.337658,20.866817,0.3059012,20.167078,0.18551008,19.80171,0.2884903,19.132004,0.13368319
iDR3.SPLUS-s27s34.037400,54.237543707172094,-34.3739208150011,0.53017,0.30302644,1.4347746,"[1.514186,2.9489846,4.568029,9.106757]",7.1462584,9,6.626272,17.629997,1.9292548,99.0,21.470964,99.0,21.615349,21.960754,1.7496789,99.0,20.80195,21.753437,1.2038071,20.861183,0.32570523,21.155518,0.8852457,20.58295,0.22789134,21.124252,20.578405,20.417454,0.21629515,20.30124,0.22307609,19.845615,0.3198359,19.914894,0.29188764
iDR3.SPLUS-s27s34.037418,53.45076803830543,-34.37139773174256,0.02364387,0.34317708,1.5224804,"[1.2655107,3.439866,4.5522466,5.980869]",4.7985373,3,9.258893,18.401957,0.99681145,23.002113,1.889179,23.460472,2.5771756,22.981815,2.986367,24.967596,16.857405,99.0,21.161001,99.0,21.81472,99.0,20.941126,21.388697,0.33336967,21.861217,21.812662,21.974829,0.6298813,21.145414,0.34570655,20.323452,0.35030225,20.791265,0.46070772
iDR3.SPLUS-s27s34.037435,54.672934299554754,-34.37327899095306,0.05762273,0.39471132,1.6521043,"[,1.7016704,3.2228708,6.4984837,10.558409]",9.050745,11,7.6419144,17.892536,1.9436159,20.695728,0.35987392,99.0,21.615349,22.800001,4.0055056,20.755991,0.5261762,99.0,21.161001,22.954803,2.382675,20.882843,0.73565847,20.533041,0.23163503,20.932755,21.049948,20.665195,0.28866178,20.217297,0.220829,22.445166,3.7282217,19.773212,0.2736126
iDR3.SPLUS-s27s34.037455,53.44854187279498,-34.37415669431585,0.28653795,0.5304705,2.1297915,"[2.4547172,5.616824,8.040017,9.61982]",8.584584,3,8.486606,18.242226,2.0938313,22.93502,2.8647487,99.0,21.615349,99.0,20.651947,21.59982,1.2275059,22.574505,2.9441895,20.89029,0.3845834,20.881435,0.79148614,20.368397,0.21028595,21.29898,21.406172,20.081646,0.17863439,19.835154,0.16719133,19.923037,0.39009255,19.92653,0.33528733
iDR3.SPLUS-s27s34.037464,54.605532852468016,-34.474133444054615,0.4607849,0.28323764,1.3951625,"[1.1611468,2.412202,3.3787625,8.179973]",6.893395,5,6.622702,17.895945,1.3633288,23.049313,2.0925195,22.407135,1.0399717,21.480608,0.8001952,99.0,20.80195,23.347136,3.6928782,21.178375,0.30964854,23.141424,3.8974423,21.071453,0.25351667,21.319271,21.128784,21.161524,0.30399856,21.0177,0.30542445,19.831827,0.22431363,21.287422,0.72967005
iDR3.SPLUS-s27s34.037466,54.72387594427166,-34.374858160583756,0.4498474,0.6740998,3.068424,"[1.7422752,3.071403,4.81277,7.1864185]",8.196702,2,7.2167783,18.450243,2.400446,99.0,21.470964,22.63161,1.6360438,99.0,20.651947,21.855625,1.2369125,99.0,21.161001,23.30351,2.8165197,20.716877,0.542354,21.550972,0.5058818,21.827892,21.912632,21.67409,0.62523687,20.873451,0.34606996,19.873785,0.30079442,20.05754,0.30485412
iDR3.SPLUS-s27s34.037474,54.97285376975661,-34.25620999608396,0.08472177,0.12689203,1.1453338,"[1.4170413,2.781819,4.1416783,7.0560017]",8.485185,8,6.754345,17.91767,1.5178034,23.467476,3.7157574,22.790619,1.7839811,99.0,20.651947,21.566504,0.92934054,21.832758,1.1616108,21.50331,0.52671194,22.616844,3.0426388,20.544653,0.19458918,20.787127,20.648382,21.446785,0.49089962,20.46628,0.23241007,22.983189,5.084891,20.644588,0.5068228
iDR3.SPLUS-s27s34.037479,54.62586450849857,-34.467981551653914,0.4628636,0.29927826,1.4271,"[1.1441947,2.4816113,3.3818467,5.649987]",0.0,1,7.2562118,18.433065,0.9416645,99.0,21.470964,24.300274,4.3988695,99.0,20.651947,24.411003,7.458821,99.0,21.161001,22.886946,1.1050898,21.5254,0.6578505,22.15465,0.5095028,22.384745,22.237509,22.287262,0.63520867,21.433346,0.33313483,99.0,20.858423,20.87472,0.3716237
iDR3.SPLUS-s27s34.037483,54.59057747658517,-34.374427346076445,0.52137643,0.37931234,1.6111163,"[1.3039315,3.0611043,4.5440316,5.848986]",6.4450455,3,8.337351,17.97034,1.3707806,99.0,21.470964,23.03668,2.1676273,99.0,20.651947,20.778257,0.42037967,21.953835,1.2049537,21.574503,0.5218943,21.556465,1.0650563,20.945412,0.26473776,21.713514,21.094542,21.77975,0.62810284,21.692436,0.6676312,20.612116,0.53853357,20.516642,0.4226423
iDR3.SPLUS-s27s34.037485,54.43516536733898,-34.3396854769381,0.3822256,0.16745949,1.2011428,"[1.8291808,3.5666482,6.8997593,9.119364]",4.6017866,2,7.97285,17.871311,1.5492145,21.489132,0.7388091,22.016108,1.0741148,21.923353,1.7736642,21.13046,0.73166025,23.890635,9.0548315,21.679768,0.7277563,21.880825,1.8171093,20.450216,0.21238676,21.600662,21.15105,21.846138,0.84418637,20.860586,0.39310962,99.0,20.858423,20.9097,0.76819605
